match_id,season,match_number,stage,date,venue,city,team1,team2,toss_winner,toss_decision,first_innings_score,first_innings_wickets,first_innings_overs,second_innings_score,second_innings_wickets,second_innings_overs,result,winner,win_by,win_margin,player_of_match,umpire1,umpire2,is_day_night
M0345,2013,27,League,2013-04-14,JSCA Intl Stadium Complex,Ranchi,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,162,7,19.1,167,9,17.7,normal,Delhi Daredevils,wickets,8,Shadab Ali,Paul Reiffel,Aleem Dar,False
M0346,2013,28,League,2013-04-15,Brabourne Stadium,Mumbai,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,bat,232,5,19.4,185,5,16.3,normal,Rajasthan Royals,runs,47,Devdutt Agarwal,Aleem Dar,Richard Kettleborough,False
M0347,2013,29,League,2013-04-16,M. A. Chidambaram Stadium,Chennai,Royal Challengers Bangalore,Pune Warriors India,Royal Challengers Bangalore,field,229,7,19.6,231,5,17.9,normal,Pune Warriors India,super over,0,Andre Livingstone,Simon Taufel,Michael Gough,True
M0348,2013,30,League,2013-04-18,MCA Stadium,Pune,Pune Warriors India,Delhi Daredevils,Pune Warriors India,field,172,9,18.9,175,6,15.4,normal,Pune Warriors India,wickets,7,Jasprit Bairstow,Sundaram Ravi,Nitin Menon,True
M0349,2013,31,League,2013-04-20,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,211,8,18.3,182,4,17.9,normal,Chennai Super Kings,runs,29,Aiden Zaman,Nitin Menon,AK Chaudhary,False
M0350,2013,32,League,2013-04-22,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,110,4,19.1,60,2,16.6,normal,Kolkata Knight Riders,runs,69,Mayank Agarwal,Nitin Menon,Bruce Oxenford,True
M0351,2013,33,League,2013-04-23,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,155,9,19.7,106,4,16.9,normal,Royal Challengers Bangalore,runs,49,Wriddhiman Zampa,Virender Sharma,Michael Gough,True
M0352,2013,34,League,2013-04-25,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,191,7,18.8,128,4,19.9,normal,Royal Challengers Bangalore,runs,63,Shubman Marsh,Ulhas Gandhe,Anil Chaudhary,True
M0353,2013,35,League,2013-04-27,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,116,8,19.9,76,5,16.1,normal,Delhi Daredevils,runs,40,Mohammed Ngidi,Simon Taufel,S Ravi,True
M0354,2013,36,League,2013-04-29,Wankhede Stadium,Mumbai,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,216,2,18.1,221,6,18.1,normal,Mumbai Indians,wickets,3,Rilee Amla,Marais Erasmus,CK Nandan,True
M0355,2013,37,League,2013-04-30,Arun Jaitley Stadium,Delhi,Pune Warriors India,Kings XI Punjab,Kings XI Punjab,bat,195,7,19.8,205,6,15.1,normal,Pune Warriors India,wickets,5,Rassie Pandey,Aleem Dar,Nitin Menon,False
M0356,2013,38,League,2013-05-01,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,123,8,20.0,94,2,19.8,normal,Chennai Super Kings,runs,29,Shardul Topley,Virender Sharma,CK Nandan,True
M0357,2013,39,League,2013-05-03,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,222,9,19.5,226,3,16.1,normal,Mumbai Indians,wickets,2,Stuart Thakur,Richard Kettleborough,Michael Gough,False
M0358,2013,40,League,2013-05-04,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,179,9,19.3,188,10,19.9,normal,Delhi Daredevils,wickets,5,Glenn Maxwell,Chris Gaffaney,Richard Kettleborough,True
M0359,2013,41,League,2013-05-05,Holkar Cricket Stadium,Indore,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,136,2,19.7,134,3,17.0,tie,Kings XI Punjab,super over,0,Andre Yadav,Aleem Dar,Sundaram Ravi,True
M0360,2013,42,League,2013-05-07,Holkar Cricket Stadium,Indore,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,bat,167,10,20.0,173,3,16.3,normal,Kolkata Knight Riders,wickets,2,Kagiso Malan,KN Ananthapadmanabhan,AK Chaudhary,False
M0361,2013,43,League,2013-05-09,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,128,3,19.1,69,5,15.6,normal,Rajasthan Royals,runs,59,Tristan Stubbs,Anil Chaudhary,Paul Reiffel,True
M0362,2013,44,League,2013-05-11,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,191,10,20.0,194,10,19.3,normal,Delhi Daredevils,wickets,4,Jasprit Pandya,Ulhas Gandhe,Billy Bowden,True
M0363,2013,45,League,2013-05-13,Eden Gardens,Kolkata,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,239,8,19.7,240,7,16.5,normal,Kolkata Knight Riders,wickets,3,Dewald Buttler,Ulhas Gandhe,CK Nandan,True
M0364,2013,46,League,2013-05-15,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,135,4,19.0,82,3,18.8,normal,Kings XI Punjab,runs,53,Lungi Rahul,Bruce Oxenford,S Ravi,False
M0365,2013,47,League,2013-05-16,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,183,4,18.4,131,3,18.4,normal,Kolkata Knight Riders,runs,52,Dale Archer,Nitin Menon,Aleem Dar,True
M0366,2013,48,League,2013-05-17,Greenfield Intl Stadium,Thiruvananthapuram,Pune Warriors India,Delhi Daredevils,Pune Warriors India,field,215,4,18.1,221,5,19.7,normal,Pune Warriors India,wickets,10,Dwayne Dhawan,Billy Bowden,S Ravi,True
M0367,2013,49,League,2013-05-18,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,192,5,19.7,114,8,19.2,normal,Sunrisers Hyderabad,runs,78,Adil Jadeja,CK Nandan,Michael Gough,False
M0368,2013,50,League,2013-05-19,Himachal Pradesh Cricket Association Stadium,Dharamsala,Mumbai Indians,Pune Warriors India,Pune Warriors India,field,121,2,18.2,123,4,17.9,normal,Pune Warriors India,super over,0,Liam Stubbs,Bruce Oxenford,Sundaram Ravi,False
M0369,2013,51,League,2013-05-21,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,119,3,19.9,125,10,18.4,normal,Delhi Daredevils,wickets,2,Rassie Warner,Michael Gough,CK Nandan,False
M0370,2013,52,League,2013-05-23,Ekana Cricket Stadium,Lucknow,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,155,4,18.0,157,5,19.6,normal,Rajasthan Royals,wickets,1,Kane Agarwal,Aleem Dar,Virender Sharma,True
M0371,2013,53,League,2013-05-24,Punjab Cricket Association Stadium,Mohali,Rajasthan Royals,Pune Warriors India,Pune Warriors India,field,249,4,18.4,167,9,18.2,normal,Pune Warriors India,runs,82,Shoaib Curran,S Ravi,Anil Chaudhary,False
M0372,2013,54,League,2013-05-25,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,field,205,7,19.2,208,7,16.0,normal,Delhi Daredevils,wickets,2,Dwaine Ngidi,KN Ananthapadmanabhan,Anil Chaudhary,False
M0373,2013,55,League,2013-05-26,MCA Stadium,Pune,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,176,10,20.0,179,7,18.1,normal,Kings XI Punjab,wickets,9,Faheem Afridi,Simon Taufel,Rod Tucker,True
M0374,2013,56,League,2013-05-27,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,159,7,20.0,121,8,19.1,normal,Mumbai Indians,runs,38,Umesh Rossouw,Bruce Oxenford,AK Chaudhary,False
M0375,2013,57,League,2013-05-28,Wankhede Stadium,Mumbai,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,127,2,18.6,137,8,19.2,normal,Chennai Super Kings,wickets,4,Lockie Tahir,CK Nandan,AK Chaudhary,False
M0376,2013,58,League,2013-05-30,Eden Gardens,Kolkata,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,205,7,18.7,211,9,16.8,normal,Royal Challengers Bangalore,wickets,5,Faisal Akhtar,Richard Kettleborough,Nitin Menon,False
M0377,2013,59,League,2013-05-31,Himachal Pradesh Cricket Association Stadium,Dharamsala,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,149,9,18.5,157,10,17.2,normal,Kings XI Punjab,wickets,9,Dinesh Bairstow,Sundaram Ravi,CK Nandan,False
M0378,2013,60,League,2013-06-01,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,116,6,19.1,70,1,18.6,normal,Kings XI Punjab,runs,46,Sanju Khan,KN Ananthapadmanabhan,CK Nandan,False
M0379,2013,61,Qualifier 1,2013-06-02,Eden Gardens,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,250,2,19.9,180,1,18.6,normal,Sunrisers Hyderabad,runs,70,Jasprit Bairstow,Anil Chaudhary,Sundaram Ravi,False
M0380,2013,62,Eliminator,2013-06-03,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Pune Warriors India,Delhi Daredevils,bat,219,3,18.7,226,10,18.5,normal,Delhi Daredevils,wickets,1,Nathan Amla,S Ravi,CK Nandan,False
M0381,2013,63,Qualifier 2,2013-06-05,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,120,4,18.5,124,6,19.9,normal,Rajasthan Royals,wickets,8,Hasan de Kock,Simon Taufel,Nitin Menon,False
M0382,2013,64,Final,2013-06-07,MCA Stadium,Pune,Pune Warriors India,Mumbai Indians,Pune Warriors India,bat,103,2,18.7,60,5,15.1,normal,Pune Warriors India,runs,68,Hardik Yadav,Sundaram Ravi,Michael Gough,False
M0383,2014,1,League,2014-03-11,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,137,9,19.4,146,3,19.1,normal,Sunrisers Hyderabad,wickets,10,Glenn Jadeja,Virender Sharma,Aleem Dar,True
M0384,2014,2,League,2014-03-13,DY Patil Stadium,Navi Mumbai,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,143,4,20.0,151,9,19.2,normal,Delhi Daredevils,wickets,8,Kagiso Buttler,Virender Sharma,Kumar Dharmasena,True
M0385,2014,3,League,2014-03-15,Eden Gardens,Kolkata,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,125,10,20.0,63,2,18.3,normal,Kolkata Knight Riders,runs,62,Shikhar Archer,Nitin Menon,Ulhas Gandhe,True
M0386,2014,4,League,2014-03-17,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,201,8,18.9,209,1,17.5,normal,Sunrisers Hyderabad,wickets,5,Krunal Coetzee,Nitin Menon,AK Chaudhary,False
M0387,2014,5,League,2014-03-19,DY Patil Stadium,Navi Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,238,4,19.3,162,1,17.7,normal,Mumbai Indians,runs,76,Ruturaj Amla,Billy Bowden,Paul Reiffel,True
M0388,2014,6,League,2014-03-21,JSCA Intl Stadium Complex,Ranchi,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,216,4,19.8,222,2,18.6,normal,Chennai Super Kings,wickets,2,Kuldeep Ali,KN Ananthapadmanabhan,Rod Tucker,False
M0389,2014,7,League,2014-03-23,Sawai Mansingh Stadium,Jaipur,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,140,8,19.7,147,1,15.8,normal,Chennai Super Kings,wickets,6,Faheem Pandey,Michael Gough,Bruce Oxenford,False
M0390,2014,8,League,2014-03-25,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,208,8,18.8,206,4,19.1,normal,Rajasthan Royals,runs,2,Aaron Lyon,KN Ananthapadmanabhan,Chris Gaffaney,True
M0391,2014,9,League,2014-03-27,Ekana Cricket Stadium,Lucknow,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,117,4,19.1,60,3,19.7,normal,Royal Challengers Bangalore,runs,63,Hasan Sharma,Chris Gaffaney,S Ravi,True
M0392,2014,10,League,2014-03-28,Wankhede Stadium,Mumbai,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,219,5,18.3,227,8,15.5,normal,Mumbai Indians,wickets,9,Ravindra Ali,Bruce Oxenford,Billy Bowden,True
M0393,2014,11,League,2014-03-30,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,227,5,19.5,233,1,17.8,normal,Sunrisers Hyderabad,wickets,1,Sanju Pope,Richard Kettleborough,Nitin Menon,False
M0394,2014,12,League,2014-03-31,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,144,5,18.7,152,1,19.4,normal,Kolkata Knight Riders,wickets,4,Andre Iyer,Simon Taufel,Bruce Oxenford,True
M0395,2014,13,League,2014-04-02,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,bat,104,4,19.4,60,6,16.9,normal,Kings XI Punjab,runs,69,Mohammed Malan,Richard Kettleborough,Kumar Dharmasena,True
M0396,2014,14,League,2014-04-03,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,103,9,19.9,110,5,18.4,normal,Chennai Super Kings,wickets,2,Kane Nortje,S Ravi,Virender Sharma,False
M0397,2014,15,League,2014-04-04,Ekana Cricket Stadium,Lucknow,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,181,8,20.0,144,3,16.8,normal,Kings XI Punjab,runs,37,Ravichandran Marsh,Aleem Dar,CK Nandan,True
M0398,2014,16,League,2014-04-05,Barabati Stadium,Cuttack,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,259,8,18.9,207,8,17.2,normal,Kolkata Knight Riders,runs,52,Jasprit Rayudu,S Ravi,Virender Sharma,True
M0399,2014,17,League,2014-04-06,Sawai Mansingh Stadium,Jaipur,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,190,9,19.1,196,5,16.1,normal,Royal Challengers Bangalore,wickets,10,Quinton Coetzee,Richard Kettleborough,KN Ananthapadmanabhan,True
M0400,2014,18,League,2014-04-07,JSCA Intl Stadium Complex,Ranchi,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,206,4,19.9,210,7,17.8,normal,Sunrisers Hyderabad,wickets,9,Rohit Lyon,Marais Erasmus,Chris Gaffaney,False
M0401,2014,19,League,2014-04-09,Sawai Mansingh Stadium,Jaipur,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,219,7,19.2,228,1,18.4,normal,Royal Challengers Bangalore,wickets,3,Harry Brook,Simon Taufel,Michael Gough,True
M0402,2014,20,League,2014-04-10,MCA Stadium,Pune,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,192,7,19.2,183,8,17.4,normal,Chennai Super Kings,runs,9,Glenn Azam,Marais Erasmus,Paul Reiffel,True
M0403,2014,21,League,2014-04-11,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,156,3,19.3,164,2,18.8,normal,Delhi Daredevils,wickets,5,Najibullah Thakur,Richard Kettleborough,S Ravi,True
M0404,2014,22,League,2014-04-13,Punjab Cricket Association Stadium,Mohali,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,225,7,19.8,222,2,19.4,normal,Kings XI Punjab,runs,3,Deepak de Kock,Simon Taufel,Marais Erasmus,False
M0405,2014,23,League,2014-04-14,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,104,8,20.0,60,6,19.3,normal,Royal Challengers Bangalore,runs,64,Aiden Pant,Rod Tucker,Ulhas Gandhe,False
M0406,2014,24,League,2014-04-15,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,242,2,18.5,186,8,18.3,normal,Kolkata Knight Riders,runs,56,Shreyas Steyn,Nitin Menon,AK Chaudhary,True
M0407,2014,25,League,2014-04-16,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,174,8,18.7,169,9,19.3,normal,Rajasthan Royals,runs,5,Nathan Amla,CK Nandan,Michael Gough,True
M0408,2014,26,League,2014-04-17,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,180,10,20.0,181,3,19.0,normal,Rajasthan Royals,wickets,2,Mitch Gill,Kumar Dharmasena,Bruce Oxenford,True
M0409,2014,27,League,2014-04-18,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,115,4,19.2,121,2,18.1,normal,Delhi Daredevils,wickets,6,Alzarri Finch,Billy Bowden,Richard Kettleborough,False
M0410,2014,28,League,2014-04-19,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,199,7,19.3,188,4,17.4,normal,Delhi Daredevils,runs,11,Liam Ali,Rod Tucker,KN Ananthapadmanabhan,False
M0411,2014,29,League,2014-04-21,M. A. Chidambaram Stadium,Chennai,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,167,4,19.8,141,10,19.9,normal,Sunrisers Hyderabad,runs,26,Nicholas Rahane,Kumar Dharmasena,Simon Taufel,True
M0412,2014,30,League,2014-04-22,Arun Jaitley Stadium,Delhi,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,221,5,19.1,188,5,16.4,normal,Royal Challengers Bangalore,runs,33,Pat Amir,Marais Erasmus,Simon Taufel,True
M0413,2014,31,League,2014-04-23,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,193,7,19.4,181,10,18.4,normal,Sunrisers Hyderabad,runs,12,Trent de Bruyn,Simon Taufel,Sundaram Ravi,False
M0414,2014,32,League,2014-04-24,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,183,4,18.1,158,6,17.0,normal,Kolkata Knight Riders,runs,25,Sam Zaman,Virender Sharma,Nitin Menon,True
M0415,2014,33,League,2014-04-26,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,138,8,18.7,141,3,18.0,normal,Sunrisers Hyderabad,wickets,7,Shikhar Ferguson,Marais Erasmus,Rod Tucker,True
M0416,2014,34,League,2014-04-27,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,171,5,18.4,100,10,18.6,normal,Sunrisers Hyderabad,runs,71,Mark Malan,CK Nandan,Michael Gough,True
M0417,2014,35,League,2014-04-28,Eden Gardens,Kolkata,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,155,8,19.0,91,5,18.2,normal,Chennai Super Kings,runs,64,Hardik Azam,Nitin Menon,Paul Reiffel,True
M0418,2014,36,League,2014-04-30,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,116,2,18.9,60,7,16.2,normal,Delhi Daredevils,runs,61,Dwaine Thakur,Nitin Menon,Bruce Oxenford,False
M0419,2014,37,League,2014-05-01,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,158,5,19.6,156,8,17.8,normal,Sunrisers Hyderabad,super over,0,James Riaz,Aleem Dar,Nitin Menon,False
M0420,2014,38,League,2014-05-03,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,113,9,18.8,118,3,16.8,normal,Sunrisers Hyderabad,wickets,5,Ross Brevis,Billy Bowden,KN Ananthapadmanabhan,True
M0421,2014,39,League,2014-05-04,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,238,5,19.6,242,10,18.0,normal,Kings XI Punjab,wickets,6,Sam Zaman,Paul Reiffel,Billy Bowden,True
M0422,2014,40,League,2014-05-05,JSCA Intl Stadium Complex,Ranchi,Mumbai Indians,Delhi Daredevils,Mumbai Indians,field,207,3,18.7,203,3,17.2,normal,Mumbai Indians,runs,4,Ambati Hales,S Ravi,AK Chaudhary,True
M0423,2014,41,League,2014-05-06,Ekana Cricket Stadium,Lucknow,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,208,7,19.9,132,2,15.3,normal,Chennai Super Kings,runs,76,Devdutt Boult,Nitin Menon,AK Chaudhary,True
M0424,2014,42,League,2014-05-08,Barabati Stadium,Cuttack,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,187,6,18.6,108,10,15.2,normal,Royal Challengers Bangalore,runs,79,Mitch Gill,Ulhas Gandhe,Billy Bowden,True
M0425,2014,43,League,2014-05-09,Arun Jaitley Stadium,Delhi,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,186,3,18.8,182,8,17.0,normal,Sunrisers Hyderabad,super over,0,Naveen Brewis,Billy Bowden,Ulhas Gandhe,False
M0426,2014,44,League,2014-05-11,Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,154,5,18.1,163,1,15.3,normal,Royal Challengers Bangalore,wickets,5,Krunal Afridi,Bruce Oxenford,KN Ananthapadmanabhan,True
M0427,2014,45,League,2014-05-12,Rajiv Gandhi Intl Cricket Stadium,Hyderabad,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,264,2,19.3,226,7,17.8,normal,Delhi Daredevils,runs,38,Dwayne Taylor,Billy Bowden,Rod Tucker,True
M0428,2014,46,League,2014-05-14,Eden Gardens,Kolkata,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,191,5,18.3,201,5,16.3,normal,Mumbai Indians,wickets,3,Andre Yadav,Anil Chaudhary,Ulhas Gandhe,True
M0429,2014,47,League,2014-05-16,MCA Stadium,Pune,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,252,2,18.9,215,9,18.9,normal,Royal Challengers Bangalore,runs,37,Ruturaj Coetzee,Rod Tucker,Marais Erasmus,True
M0430,2014,48,League,2014-05-17,Sawai Mansingh Stadium,Jaipur,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,field,193,9,18.1,197,10,19.5,normal,Delhi Daredevils,wickets,5,Martin Karthik,Chris Gaffaney,Rod Tucker,True
M0431,2014,49,League,2014-05-19,MCA Stadium,Pune,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,field,194,4,19.8,203,10,16.4,normal,Delhi Daredevils,wickets,8,Jos Ashwin,Bruce Oxenford,Simon Taufel,True
M0432,2014,50,League,2014-05-21,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,140,3,18.1,91,4,18.2,normal,Chennai Super Kings,runs,49,Lockie Stubbs,CK Nandan,Anil Chaudhary,True
M0433,2014,51,League,2014-05-22,Chinnaswamy Stadium,Bangalore,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,107,9,18.3,60,2,15.4,normal,Chennai Super Kings,runs,82,KL Finch,Bruce Oxenford,Virender Sharma,False
M0434,2014,52,League,2014-05-24,Wankhede Stadium,Mumbai,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,196,2,18.1,145,7,19.2,normal,Mumbai Indians,runs,51,Aiden de Bruyn,CK Nandan,Marais Erasmus,True
M0435,2014,53,League,2014-05-25,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,171,5,18.5,172,1,19.4,normal,Chennai Super Kings,wickets,1,Hardik Jadeja,CK Nandan,AK Chaudhary,False
M0436,2014,54,League,2014-05-27,M. A. Chidambaram Stadium,Chennai,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,238,4,18.6,190,6,17.0,normal,Chennai Super Kings,runs,48,Tim Dhawan,Sundaram Ravi,S Ravi,True
M0437,2014,55,League,2014-05-28,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,168,7,19.8,135,8,17.3,normal,Royal Challengers Bangalore,runs,33,Shubman Curran,AK Chaudhary,Marais Erasmus,True
